larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,13,limpets,delta_0,-0.004636239243949958
high,13,balanus_glandula,delta_c,0.01474600427625683
high,13,chthamalus_dalli,delta_c,0.008259975597290303
high,13,limpets,delta_c,-0.009955615522149519
high,13,balanus_glandula,delta_p,0.014562823241871192
high,13,chthamalus_dalli,delta_p,-9.7301413890305e-5
high,13,limpets,delta_p,-0.00464071743724126
high,13,balanus_glandula,r_bar,0.03686041142277263
high,13,chthamalus_dalli,r_bar,0.0077198665754667495
high,13,limpets,r_bar,-0.014262818757290963
high,13,balanus_glandula,delta_cp,-0.007163836536460466
high,13,chthamalus_dalli,delta_cp,-3.251396682654173e-4
high,13,limpets,delta_cp,0.004969753446049774
high,14,balanus_glandula,delta_0,0.015855314291564282
high,14,chthamalus_dalli,delta_0,-1.1816778416295914e-4
high,14,limpets,delta_0,-0.004632460837475261
high,14,balanus_glandula,delta_c,0.025388060847858496
high,14,chthamalus_dalli,delta_c,0.007964368211710315
high,14,limpets,delta_c,-0.005302874345107789
high,14,balanus_glandula,delta_p,0.01625721038950323
high,14,chthamalus_dalli,delta_p,-9.954819218216393e-5
high,14,limpets,delta_p,-0.004692641996324354
high,14,balanus_glandula,r_bar,0.02526636707822738
high,14,chthamalus_dalli,r_bar,-0.0016219304338640494
high,14,limpets,r_bar,-0.014661127729690304
high,14,balanus_glandula,delta_cp,-0.032234218450698626
high,14,chthamalus_dalli,delta_cp,-0.009368582669229242
high,14,limpets,delta_cp,-3.315055078290108e-5
high,15,balanus_glandula,delta_0,0.015284752041827776
high,15,chthamalus_dalli,delta_0,-1.1842126383432294e-4
high,15,limpets,delta_0,-0.004469730978420516
high,15,balanus_glandula,delta_c,5.729024678269301e-4
high,15,chthamalus_dalli,delta_c,0.009646948691472756
high,15,limpets,delta_c,-0.020236637768129784
high,15,balanus_glandula,delta_p,0.0156609749426313
high,15,chthamalus_dalli,delta_p,-9.765982018095087e-5
high,15,limpets,delta_p,-0.004567080175020499
high,15,balanus_glandula,r_bar,0.0373850260009434
high,15,chthamalus_dalli,r_bar,-0.005434075116755421
high,15,limpets,r_bar,-0.005967385049111984
high,15,balanus_glandula,delta_cp,0.005866396548657393
high,15,chthamalus_dalli,delta_cp,-0.014864942724212904
high,15,limpets,delta_cp,0.023306063872458815
high,16,balanus_glandula,delta_0,0.01533807456912517
high,16,chthamalus_dalli,delta_0,-1.1770687781109679e-4
high,16,limpets,delta_0,-0.00452229717309216
high,16,balanus_glandula,delta_c,0.032753163227804194
high,16,chthamalus_dalli,delta_c,0.031469960376855566
high,16,limpets,delta_c,-0.011645011698637187
high,16,balanus_glandula,delta_p,0.015293088029178836
high,16,chthamalus_dalli,delta_p,-1.0092410283324416e-4
high,16,limpets,delta_p,-0.004951863737111317
high,16,balanus_glandula,r_bar,0.023643830953093747
high,16,chthamalus_dalli,r_bar,0.1316074618430123
high,16,limpets,r_bar,-0.002849663251597745
high,16,balanus_glandula,delta_cp,-0.039740494873014454
high,16,chthamalus_dalli,delta_cp,0.10035613244680108
high,16,limpets,delta_cp,0.01826950935724292
high,17,balanus_glandula,delta_0,0.015293506250368738
high,17,chthamalus_dalli,delta_0,-1.1884555349062076e-4
high,17,limpets,delta_0,-0.004503975349944844
high,17,balanus_glandula,delta_c,0.05329241238425064
high,17,chthamalus_dalli,delta_c,0.07088590834717712
high,17,limpets,delta_c,0.019586275133081532
high,17,balanus_glandula,delta_p,0.014607295751885352
high,17,chthamalus_dalli,delta_p,-9.641782552960443e-5
high,17,limpets,delta_p,-0.004416171568750404
high,17,balanus_glandula,r_bar,0.05501350072769129
high,17,chthamalus_dalli,r_bar,-0.002969458211587339
high,17,limpets,r_bar,9.452038194865953e-4
high,17,balanus_glandula,delta_cp,-0.028179713658813443
high,17,chthamalus_dalli,delta_cp,-0.07364010317974423
high,17,limpets,delta_cp,-0.009720924394899688
high,18,balanus_glandula,delta_0,0.014856464342170472
high,18,chthamalus_dalli,delta_0,-1.1846871901499689e-4
high,18,limpets,delta_0,-0.0044486926396575255
high,18,balanus_glandula,delta_c,0.07032343215719039
high,18,chthamalus_dalli,delta_c,0.008532548559122555
high,18,limpets,delta_c,-0.01009409091023361
high,18,balanus_glandula,delta_p,0.01297552897373111
high,18,chthamalus_dalli,delta_p,-1.0062314551939622e-4
high,18,limpets,delta_p,-0.004932793052569884
high,18,balanus_glandula,r_bar,0.024814666046689693
high,18,chthamalus_dalli,r_bar,0.17844710359232008
high,18,limpets,r_bar,-0.0038534583980820436
high,18,balanus_glandula,delta_cp,-0.07334075942640228
high,18,chthamalus_dalli,delta_cp,0.17013364689773192
high,18,limpets,delta_cp,0.015622118204378976
high,19,balanus_glandula,delta_0,0.014818274009342658
high,19,chthamalus_dalli,delta_0,-1.169559987883595e-4
high,19,limpets,delta_0,-0.004440063850589038
high,19,balanus_glandula,delta_c,0.07207026980482611
high,19,chthamalus_dalli,delta_c,0.008083946878468806
high,19,limpets,delta_c,-0.01469054289260352
high,19,balanus_glandula,delta_p,0.01420567088331448
high,19,chthamalus_dalli,delta_p,-0.0012625646196360307
high,19,limpets,delta_p,-0.004700944477137758
high,19,balanus_glandula,r_bar,0.01649683738129193
high,19,chthamalus_dalli,r_bar,0.05305858631110283
high,19,limpets,r_bar,-0.003403485340258694
high,19,balanus_glandula,delta_cp,-0.08459737731619132
high,19,chthamalus_dalli,delta_cp,0.04635416005105841
high,19,limpets,delta_cp,0.020428065880071622
high,20,balanus_glandula,delta_0,0.015516769562138544
high,20,chthamalus_dalli,delta_0,-1.1849720684287135e-4
high,20,limpets,delta_0,-0.0044611668133062166
high,20,balanus_glandula,delta_c,0.03155123162475082
high,20,chthamalus_dalli,delta_c,0.008653746205787405
high,20,limpets,delta_c,-0.020483292143687493
high,20,balanus_glandula,delta_p,0.01610981937482403
high,20,chthamalus_dalli,delta_p,-9.662814913813378e-5
high,20,limpets,delta_p,-0.004696948301393111
high,20,balanus_glandula,r_bar,0.015020269381853746
high,20,chthamalus_dalli,r_bar,0.011792239224885037
high,20,limpets,r_bar,-0.00571900443665907
high,20,balanus_glandula,delta_cp,-0.04815755117985965
high,20,chthamalus_dalli,delta_cp,0.0033536183750786375
high,20,limpets,delta_cp,0.02392240282172775
high,21,balanus_glandula,delta_0,0.013862819721846775
high,21,chthamalus_dalli,delta_0,-1.1745043117628029e-4
high,21,limpets,delta_0,-0.004490988120123718
high,21,balanus_glandula,delta_c,0.05734347226630332
high,21,chthamalus_dalli,delta_c,0.008911922217784696
high,21,limpets,delta_c,-0.012195818965281546
high,21,balanus_glandula,delta_p,0.014193346026168285
high,21,chthamalus_dalli,delta_p,-9.606638129400213e-5
high,21,limpets,delta_p,-0.004959068781136389
high,21,balanus_glandula,r_bar,0.026806769891111415
high,21,chthamalus_dalli,r_bar,0.1697380690484953
high,21,limpets,r_bar,0.00270672898371882
high,21,balanus_glandula,delta_cp,-0.058592868123206965
high,21,chthamalus_dalli,delta_cp,0.1610396636431809
high,21,limpets,delta_cp,0.024352604850260473
high,22,balanus_glandula,delta_0,0.01580308623800919
high,22,chthamalus_dalli,delta_0,-1.1788040157600932e-4
high,22,limpets,delta_0,-0.00490183469512484
high,22,balanus_glandula,delta_c,0.012484650199124259
high,22,chthamalus_dalli,delta_c,0.007969081745969886
high,22,limpets,delta_c,-0.011834590400657707
high,22,balanus_glandula,delta_p,0.013985368375245555
high,22,chthamalus_dalli,delta_p,-0.0030946699014925416
high,22,limpets,delta_p,-0.004900466803112957
high,22,balanus_glandula,r_bar,0.015677586483024974
high,22,chthamalus_dalli,r_bar,-0.0030695414173003144
high,22,limpets,r_bar,-0.004675601364282134
high,22,balanus_glandula,delta_cp,-0.02659551832935403
high,22,chthamalus_dalli,delta_cp,-0.00782607286020165
high,22,limpets,delta_cp,0.01696129053461337
high,23,balanus_glandula,delta_0,0.015342639043683048
high,23,chthamalus_dalli,delta_0,-1.1843034036618239e-4
high,23,limpets,delta_0,-0.004646033903343949
high,23,balanus_glandula,delta_c,0.0016056464224618594
high,23,chthamalus_dalli,delta_c,0.00842336048181802
