larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,15,balanus_glandula,delta_0,0.01448225385856361
high,15,chthamalus_dalli,delta_0,-1.1721689863020135e-4
high,15,limpets,delta_0,-0.004526962376192434
high,15,balanus_glandula,delta_c,0.02125548236755903
high,15,chthamalus_dalli,delta_c,0.021240114162399015
high,15,limpets,delta_c,-0.0037954511866917784
high,15,balanus_glandula,delta_p,0.013087362409381464
high,15,chthamalus_dalli,delta_p,-9.503756175344158e-5
high,15,limpets,delta_p,-0.004701345857840211
high,15,balanus_glandula,r_bar,0.0282721474377714
high,15,chthamalus_dalli,r_bar,0.07564143082345431
high,15,limpets,r_bar,-0.011270087929587391
high,15,balanus_glandula,delta_cp,-0.020552951197732705
high,15,chthamalus_dalli,delta_cp,0.05461357112143894
high,15,limpets,delta_cp,0.0017536714911370321
high,16,balanus_glandula,delta_0,0.015774483719707133
high,16,chthamalus_dalli,delta_0,-1.1780146839812655e-4
high,16,limpets,delta_0,-0.00483191393806881
high,16,balanus_glandula,delta_c,0.028038051526250607
high,16,chthamalus_dalli,delta_c,0.15093352244594693
high,16,limpets,delta_c,-0.010383520987053307
high,16,balanus_glandula,delta_p,0.01342355618011748
high,16,chthamalus_dalli,delta_p,-9.81408431386388e-5
high,16,limpets,delta_p,-0.005380698507447712
high,16,balanus_glandula,r_bar,0.025927968997303097
high,16,chthamalus_dalli,r_bar,-0.005562402387335741
high,16,limpets,r_bar,-0.010224647120954944
high,16,balanus_glandula,delta_cp,-0.03130812242877212
high,16,chthamalus_dalli,delta_cp,-0.1562799825217459
high,16,limpets,delta_cp,0.010371486311614886
high,17,balanus_glandula,delta_0,0.014568888492973331
high,17,chthamalus_dalli,delta_0,-1.1829313176914269e-4
high,17,limpets,delta_0,-0.00460370491673312
high,17,balanus_glandula,delta_c,0.06434095201967782
high,17,chthamalus_dalli,delta_c,0.008839511738693018
high,17,limpets,delta_c,-0.015086953371650447
high,17,balanus_glandula,delta_p,0.014624474073313465
high,17,chthamalus_dalli,delta_p,-9.856739583302687e-5
high,17,limpets,delta_p,-0.004616293082899348
high,17,balanus_glandula,r_bar,0.014721679301241908
high,17,chthamalus_dalli,r_bar,0.13477270083581705
high,17,limpets,r_bar,-0.011792200382252815
high,17,balanus_glandula,delta_cp,-0.07881263528472271
