larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
low,4,balanus_glandula,r_bar,0.02875365294733445
low,4,chthamalus_dalli,r_bar,-0.005215609835263368
low,4,limpets,r_bar,-0.019862984199347955
low,4,balanus_glandula,delta_cp,-0.06591365042722686
low,4,chthamalus_dalli,delta_cp,-0.1024243515731299
low,4,limpets,delta_cp,0.016758907864158457
low,5,balanus_glandula,delta_0,0.01635965857422894
low,5,chthamalus_dalli,delta_0,-1.1988786120220585e-4
low,5,limpets,delta_0,-0.0043143023112804935
low,5,balanus_glandula,delta_c,0.04313001522035442
low,5,chthamalus_dalli,delta_c,0.24860991565971213
low,5,limpets,delta_c,-0.01956060508968127
low,5,balanus_glandula,delta_p,0.015091048313886413
low,5,chthamalus_dalli,delta_p,-1.1977068532342816e-4
low,5,limpets,delta_p,-0.004325006296453493
low,5,balanus_glandula,r_bar,0.03353806336851872
low,5,chthamalus_dalli,r_bar,-0.005774114061264157
low,5,limpets,r_bar,-0.01521085605432071
low,5,balanus_glandula,delta_cp,-0.041042658739951055
low,5,chthamalus_dalli,delta_cp,-0.25414437117445066
low,5,limpets,delta_cp,0.012989057643094548
low,6,balanus_glandula,delta_0,0.01653362815771997
low,6,chthamalus_dalli,delta_0,-1.1933466371238932e-4
low,6,limpets,delta_0,-0.00450972444929576
low,6,balanus_glandula,delta_c,0.027229164126260974
low,6,chthamalus_dalli,delta_c,0.11771999120951127
low,6,limpets,delta_c,-0.02389667975349563
low,6,balanus_glandula,delta_p,0.014619045225269467
low,6,chthamalus_dalli,delta_p,-1.1322420320702964e-4
low,6,limpets,delta_p,-0.004522941807875602
low,6,balanus_glandula,r_bar,0.043068071122261964
low,6,chthamalus_dalli,r_bar,-0.004987155528648257
low,6,limpets,r_bar,-0.016758197801726604
low,6,balanus_glandula,delta_cp,-0.015313766386988448
low,6,chthamalus_dalli,delta_cp,-0.1224745878712401
low,6,limpets,delta_cp,0.01617114820894039
low,7,balanus_glandula,delta_0,0.01650755964261208
low,7,chthamalus_dalli,delta_0,-1.1836211555182885e-4
low,7,limpets,delta_0,-0.004391944598792219
low,7,balanus_glandula,delta_c,0.04342916626681603
low,7,chthamalus_dalli,delta_c,0.08039685936663932
low,7,limpets,delta_c,-0.02664820940523782
low,7,balanus_glandula,delta_p,0.014721073922149941
low,7,chthamalus_dalli,delta_p,-1.1407772312299613e-4
low,7,limpets,delta_p,-0.004438116377433743
low,7,balanus_glandula,r_bar,0.0481841703457655
low,7,chthamalus_dalli,r_bar,0.24816201287379935
low,7,limpets,r_bar,-0.006668967439315887
low,7,balanus_glandula,delta_cp,-0.026473629485812555
low,7,chthamalus_dalli,delta_cp,0.16799759334583486
low,7,limpets,delta_cp,0.028809302942147896
low,8,balanus_glandula,delta_0,0.017132956503713825
low,8,chthamalus_dalli,delta_0,-1.1966045920486224e-4
low,8,limpets,delta_0,-0.004367698142079934
low,8,balanus_glandula,delta_c,0.01962910638394355
low,8,chthamalus_dalli,delta_c,0.3359101564981495
low,8,limpets,delta_c,-0.026544943558186374
low,8,balanus_glandula,delta_p,0.017998348955580168
low,8,chthamalus_dalli,delta_p,-1.1879835048433929e-4
low,8,limpets,delta_p,-0.004488744974624925
low,8,balanus_glandula,r_bar,0.04870277290269276
low,8,chthamalus_dalli,r_bar,0.3467477069169591
low,8,limpets,r_bar,-0.006764547878584937
low,8,balanus_glandula,delta_cp,-0.006057638940544785
low,8,chthamalus_dalli,delta_cp,0.011076009228498829
low,8,limpets,delta_cp,0.028636838796306296
low,9,balanus_glandula,delta_0,0.016405813197750252
low,9,chthamalus_dalli,delta_0,-1.1938665610777832e-4
low,9,limpets,delta_0,-0.004445229569992826
low,9,balanus_glandula,delta_c,0.05387308161628579
low,9,chthamalus_dalli,delta_c,0.13227355065433688
low,9,limpets,delta_c,-0.011887471433851271
low,9,balanus_glandula,delta_p,0.014821550544465323
low,9,chthamalus_dalli,delta_p,-1.1910260481662327e-4
low,9,limpets,delta_p,-0.004576255412719554
low,9,balanus_glandula,r_bar,0.06662647479323769
low,9,chthamalus_dalli,r_bar,0.2732736978161179
low,9,limpets,r_bar,-0.046935041131099586
low,9,balanus_glandula,delta_cp,-0.018473970565263675
low,9,chthamalus_dalli,delta_cp,0.1412386364227054
low,9,limpets,delta_cp,-0.026026084714535935
low,10,balanus_glandula,delta_0,0.016464068393104103
low,10,chthamalus_dalli,delta_0,-1.1903118538436619e-4
low,10,limpets,delta_0,-0.004567246037218364
low,10,balanus_glandula,delta_c,0.06797905241104485
low,10,chthamalus_dalli,delta_c,0.3490729243608348
low,10,limpets,delta_c,-0.003917236913099531
low,10,balanus_glandula,delta_p,0.016042019573359045
low,10,chthamalus_dalli,delta_p,-1.1334256163053613e-4
low,10,limpets,delta_p,-0.004658442104602201
low,10,balanus_glandula,r_bar,0.045052436953670005
low,10,chthamalus_dalli,r_bar,0.04885253992350869
low,10,limpets,r_bar,-0.007065196793171413
low,10,balanus_glandula,delta_cp,-0.05543270342383799
low,10,chthamalus_dalli,delta_cp,-0.2999880106903112
low,10,limpets,delta_cp,0.006077728261748683
balanus_high,1,balanus_glandula,delta_0,0.016120142363828527
balanus_high,1,chthamalus_dalli,delta_0,-1.1846307486451657e-4
balanus_high,1,limpets,delta_0,-0.004412806350521881
balanus_high,1,balanus_glandula,delta_c,0.7971279321290063
balanus_high,1,chthamalus_dalli,delta_c,0.04838158340213705
balanus_high,1,limpets,delta_c,-0.018693987215318897
balanus_high,1,balanus_glandula,delta_p,0.014252012851940221
balanus_high,1,chthamalus_dalli,delta_p,-1.1264810811983939e-4
balanus_high,1,limpets,delta_p,-0.004476489417190033
balanus_high,1,balanus_glandula,r_bar,0.018200190330474708
balanus_high,1,chthamalus_dalli,r_bar,-0.005763505358595378
balanus_high,1,limpets,r_bar,-0.015889574350095304
balanus_high,1,balanus_glandula,delta_cp,-0.8092998970143004
balanus_high,1,chthamalus_dalli,delta_cp,-0.05391397757774807
balanus_high,1,limpets,delta_cp,0.011693708632935507
balanus_high,2,balanus_glandula,delta_0,0.0177623299521098
balanus_high,2,chthamalus_dalli,delta_0,-1.2025341870514072e-4
balanus_high,2,limpets,delta_0,-0.004435906209642848
balanus_high,2,balanus_glandula,delta_c,1.6359172690545265
balanus_high,2,chthamalus_dalli,delta_c,0.025390216418335054
balanus_high,2,limpets,delta_c,-0.01774277719255668
balanus_high,2,balanus_glandula,delta_p,0.018053365241941677
balanus_high,2,chthamalus_dalli,delta_p,-1.1769535095018657e-4
balanus_high,2,limpets,delta_p,-0.004549271371416919
